utid,thread_name,process_name,ts,dur,state,blocked_function
5112,RenderThread,com.google.android.youtube,261341951743160,488607,Running,
876,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341951863155,76172,R,
876,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341951939327,518107,Running,
712,android.youtube,com.google.android.youtube,261341951953325,3037068,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341951953325,489624,Running,
875,adpf_handler0,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341952204830,252604,R,
5112,RenderThread,com.google.android.youtube,261341952231767,4250488,S,
5238,MediaCodec_loop,com.google.android.youtube,261341952231767,112305,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261341952277462,43620,R,
5124,ExoPlayer:Playb,com.google.android.youtube,261341952321082,196004,Running,
5238,MediaCodec_loop,com.google.android.youtube,261341952344072,6495971,S,
877,NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341952364173,128987,R,
766,bigo_worker_thr,bigo_worker_thread,261341952368079,53630,R,
766,bigo_worker_thr,bigo_worker_thread,261341952421709,236572,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341952442949,4531087,D,
876,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341952457434,5671957,S,
875,adpf_handler0,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341952457434,35726,Running,
875,adpf_handler0,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341952493160,5962810,S,
877,NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341952493160,1849772,Running,
5124,ExoPlayer:Playb,com.google.android.youtube,261341952517086,9066162,S,
766,bigo_worker_thr,bigo_worker_thread,261341952658281,4013672,D,
234,mali_apc_thread,mali_apc_thread,261341952968868,61890,R,
234,mali_apc_thread,mali_apc_thread,261341953030758,1078573,Running,
113,perf_mon_update,perf_mon_update_client_task,261341953564205,194784,R,
693,kworker/u16:9,kworker/u16:9,261341953633582,709350,R,
6,decon0_kthread,decon0_kthread,261341953709632,42968,R,
6,decon0_kthread,decon0_kthread,261341953752600,194825,Running,
113,perf_mon_update,perf_mon_update_client_task,261341953758989,134887,Running,
821,TimerDispatch,/system/bin/surfaceflinger,261341953780432,670899,R,
113,perf_mon_update,perf_mon_update_client_task,261341953893876,27664551,S,
6,decon0_kthread,decon0_kthread,261341953947425,3322998,S,
234,mali_apc_thread,mali_apc_thread,261341954109331,228556,D,
234,mali_apc_thread,mali_apc_thread,261341954337887,35156,R,
877,NodeLooperThrea,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341954342932,8029135,S,
693,kworker/u16:9,kworker/u16:9,261341954342932,78573,Running,
234,mali_apc_thread,mali_apc_thread,261341954373043,3506266,Running,
693,kworker/u16:9,kworker/u16:9,261341954421505,23431315,I,
821,TimerDispatch,/system/bin/surfaceflinger,261341954451331,306844,Running,
10,surfaceflinger,/system/bin/surfaceflinger,261341954599036,69377,R,
10,surfaceflinger,/system/bin/surfaceflinger,261341954668413,197347,Running,
822,app,/system/bin/surfaceflinger,261341954680457,46020,R,
822,app,/system/bin/surfaceflinger,261341954726477,473796,Running,
821,TimerDispatch,/system/bin/surfaceflinger,261341954758175,15742798,S,
10,surfaceflinger,/system/bin/surfaceflinger,261341954865760,39021,S,
10,surfaceflinger,/system/bin/surfaceflinger,261341954904781,1503012,Running,
712,android.youtube,com.google.android.youtube,261341954990393,528687,R,
317,sugov:4,sugov:4,261341955065223,51879,R,
317,sugov:4,sugov:4,261341955117102,887940,Running,
7,surfaceflinger,/system/bin/surfaceflinger,261341955157386,847656,R,
822,app,/system/bin/surfaceflinger,261341955200273,15457031,S,
712,android.youtube,com.google.android.youtube,261341955519080,1151001,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261341955647864,60140,R,
1,BckgrndExec HP,/system/bin/surfaceflinger,261341955708004,57455,Running,
1,BckgrndExec HP,/system/bin/surfaceflinger,261341955765459,2480306,S,
317,sugov:4,sugov:4,261341956005042,2557576,S,
7,surfaceflinger,/system/bin/surfaceflinger,261341956005042,76579,Running,
7,surfaceflinger,/system/bin/surfaceflinger,261341956081621,49605631,S,
329,binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261341956357622,50171,R,
10,surfaceflinger,/system/bin/surfaceflinger,261341956407793,1342529,S,
329,binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261341956407793,1402669,Running,
5112,RenderThread,com.google.android.youtube,261341956482255,151937,R,
5112,RenderThread,com.google.android.youtube,261341956634192,1564535,Running,
712,android.youtube,com.google.android.youtube,261341956670081,243734,S,
766,bigo_worker_thr,bigo_worker_thread,261341956671953,103475,R,
766,bigo_worker_thr,bigo_worker_thread,261341956775428,288004,Running,
712,android.youtube,com.google.android.youtube,261341956913815,36783,R,
712,android.youtube,com.google.android.youtube,261341956950598,61198,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341956974036,89396,R,
712,android.youtube,com.google.android.youtube,261341957011796,1066976,S,
766,bigo_worker_thr,bigo_worker_thread,261341957063432,2839925,D,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957063432,139120,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957146033,56519,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957202552,518066,R+,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957202552,409464,Running,
6,decon0_kthread,decon0_kthread,261341957270423,47322,R,
6,decon0_kthread,decon0_kthread,261341957317745,283488,Running,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957400224,201009,R,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957487179,242147,R,
378,mali-gpuq-kthre,mali-gpuq-kthread,261341957496904,38411,R,
3,logd.writer,/system/bin/logd,261341957502804,842285,R,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261341957532426,79590,R,
378,mali-gpuq-kthre,mali-gpuq-kthread,261341957535315,360596,Running,
759,kworker/0:0,kworker/0:0,261341957590247,289062,R,
6,decon0_kthread,decon0_kthread,261341957601233,9658488,D,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957601233,128093,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957612016,63924,R,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261341957612016,63924,Running,
5216,mali-event-hand,com.google.android.youtube,261341957661658,159180,R,
8,VrrCtrl_Primary,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261341957675940,17190186,S,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957675940,44678,Running,
168,simpleinteracti,simpleinteractive,261341957718339,38737,R,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957720618,45451,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957720618,93994,Running,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957729326,210897,S,
1054,Output Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957729326,395914,Running,
10,surfaceflinger,/system/bin/surfaceflinger,261341957750322,60140,R,
168,simpleinteracti,simpleinteractive,261341957757076,63762,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957766069,48543,R,
329,binder:479_3,/vendor/bin/hw/android.hardware.composer.hwc3-service.pixel,261341957810462,14311157,S,
10,surfaceflinger,/system/bin/surfaceflinger,261341957810462,534627,Running,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957814612,200928,R+,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957814612,200928,Running,
168,simpleinteracti,simpleinteractive,261341957820838,43833048,S,
5216,mali-event-hand,com.google.android.youtube,261341957820838,54850,Running,
14,binder:23019_7,com.google.android.youtube,261341957867631,74748,R,
5216,mali-event-hand,com.google.android.youtube,261341957875688,2864827,S,
234,mali_apc_thread,mali_apc_thread,261341957879309,53264,D,
759,kworker/0:0,kworker/0:0,261341957879309,45940,Running,
378,mali-gpuq-kthre,mali-gpuq-kthread,261341957895911,1244751,D,
759,kworker/0:0,kworker/0:0,261341957925249,-1,I,
234,mali_apc_thread,mali_apc_thread,261341957932573,33773,R,
831,binder:477_4,/system/bin/surfaceflinger,261341957939612,265666,R,
1052,GC2PerfHintThre,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341957940223,424235,R,
14,binder:23019_7,com.google.android.youtube,261341957942379,15340,Running,
14,binder:23019_7,com.google.android.youtube,261341957957719,106771,S,
234,mali_apc_thread,mali_apc_thread,261341957966346,57210,Running,
1053,Codec2.0 Looper,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341958015540,445312,S,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341958015540,36621,Running,
234,mali_apc_thread,mali_apc_thread,261341958023556,34017,D,
27,rcuog/0,rcuog/0,261341958031612,53223,R,
12,android.hardwar,/vendor/bin/hw/android.hardware.power-service.pixel-libperfmgr,261341958038733,86507,R,
1056,DecodeLoop,/vendor/bin/hw/google.hardware.media.c2@2.0-service,261341958052161,526978,S,
234,mali_apc_thread,mali_apc_thread,261341958057573,49967,R,
14,binder:23019_7,com.google.android.youtube,261341958064490,262655,R,
712,android.youtube,com.google.android.youtube,261341958078772,167684,R,
